#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	8.4968681349328
4.6700000000000	4.2554525243894
4.7400000000000	6.7049279598343
4.8100000000000	7.5793080070743
4.8800000000000	6.6767994539708
4.9500000000000	7.3846682988589
5.0200000000000	8.4425444288316
5.0900000000000	7.9124944897205
5.1600000000000	5.9249121172107
5.2300000000000	6.8215854298527
5.3000000000000	7.9059180927261
5.3700000000000	7.8331099413741
5.4400000000000	7.2249326560280
5.5100000000000	6.8186818448766
5.5800000000000	6.3874908907782
5.6500000000000	7.1288961111587
5.7200000000000	7.5652514494509
5.7900000000000	7.4378949471782
5.8600000000000	7.4918822648829
5.9300000000000	7.0086476472298
6.0000000000000	6.5173372649346
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (48) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7413005315346
4.6700000000000	4.5047018763345
4.7400000000000	7.7057000191794
4.8100000000000	8.0927185604679
4.8800000000000	6.9887113133323
4.9500000000000	7.6327252884153
5.0200000000000	8.5783022218451
5.0900000000000	8.1011157846950
5.1600000000000	6.3886485906554
5.2300000000000	7.2493525064673
5.3000000000000	8.2191676387798
5.3700000000000	8.0985936881967
5.4400000000000	7.4403237349064
5.5100000000000	7.2209466598366
5.5800000000000	6.8733274929189
5.6500000000000	7.5823737102932
5.7200000000000	7.9286264166347
5.7900000000000	7.7060587679814
5.8600000000000	7.7646844555227
5.9300000000000	7.5498579720282
6.0000000000000	7.1530554491211
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8.5; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (49) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7731313323254
4.6700000000000	4.4658689317855
4.7400000000000	7.6353098768511
4.8100000000000	8.0669849084470
4.8800000000000	6.9761704829915
4.9500000000000	7.6206691845100
5.0200000000000	8.5728215043802
5.0900000000000	8.0959366751625
5.1600000000000	6.3637689562329
5.2300000000000	7.2230334380524
5.3000000000000	8.2055830903367
5.3700000000000	8.0947138527497
5.4400000000000	7.4401939107475
5.5100000000000	7.2014470705713
