#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (1) [Real Part]"
#---------------------------------------------------------
4.6000000000000	3.7776330521341
4.6700000000000	39.871664155748
4.7400000000000	16.086471981089
4.8100000000000	9.1963406862254
4.8800000000000	4.5054185617153
4.9500000000000	3.7581862039309
5.0200000000000	2.0628669913150
5.0900000000000	1.7344121603105
5.1600000000000	3.8867029602686
5.2300000000000	1.1869541629444
5.3000000000000	0.72127962550285
5.3700000000000	2.2327873496896
5.4400000000000	3.4090257956121
5.5100000000000	2.7647543835042
5.5800000000000	0.15996489487369
5.6500000000000	3.2205588912251
5.7200000000000	4.4796942987103
5.7900000000000	4.8601412409384
5.8600000000000	4.4322171327697
5.9300000000000	2.8130387605824
6.0000000000000	0.38650619843916
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (48) [Real Part]"
#----------------------------------------------------------
4.6000000000000	2.7403693899476
4.6700000000000	39.037622651409
4.7400000000000	9.8792903590272
4.8100000000000	6.7163150892221
4.8800000000000	4.1659548979545
4.9500000000000	3.2396195814380
5.0200000000000	1.9410432088547
5.0900000000000	1.5247993698002
5.1600000000000	2.9049416905765
5.2300000000000	1.2953384879019
5.3000000000000	0.28782137276602
5.3700000000000	0.73729396797325
5.4400000000000	1.5958242300718
5.5100000000000	1.1717517312258
5.5800000000000	0.89884675646472
5.6500000000000	2.8300578634076
5.7200000000000	3.4059927359967
5.7900000000000	3.3428259557214
5.8600000000000	2.5481599217281
5.9300000000000	1.0580384718017
6.0000000000000	1.1062795890014
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8.5; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (49) [Real Part]"
#----------------------------------------------------------
4.6000000000000	2.0370627682271
4.6700000000000	37.322704722599
4.7400000000000	10.280688617564
4.8100000000000	6.8440818009591
4.8800000000000	4.1278668511709
4.9500000000000	3.2534450608183
5.0200000000000	1.9147643487037
5.0900000000000	1.5117141290558
5.1600000000000	2.9782503962150
5.2300000000000	1.2278294939805
5.3000000000000	0.18550793933518
5.3700000000000	0.91179803592768
5.4400000000000	1.7802055388921
5.5100000000000	1.2999260841188
5.5800000000000	0.85084792490178
5.6500000000000	2.8990227908592
5.7200000000000	3.5254576125918
5.7900000000000	3.5055076723558
5.8600000000000	2.7494143639839
5.9300000000000	1.2222414155015
6.0000000000000	1.0860330951514
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=9; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (50) [Real Part]"
#----------------------------------------------------------
4.6000000000000	1.3467558059505
4.6700000000000	36.224881299205
4.7400000000000	10.694422523196
4.8100000000000	6.9812015541319
4.8800000000000	4.1040851420218
4.9500000000000	3.2735338729927
5.0200000000000	1.8937173787291
5.0900000000000	1.5124894516349
5.1600000000000	3.0556085639020
5.2300000000000	1.1693720232654
5.3000000000000	0.15586044176129
5.3700000000000	1.0790305968286
5.4400000000000	1.9615405643395
5.5100000000000	1.4365112471629
5.5800000000000	0.79702823106705
5.6500000000000	2.9608459042899
5.7200000000000	3.6437795224728
5.7900000000000	3.6619005485780
5.8600000000000	2.9348263006925
5.9300000000000	1.3779493850010
6.0000000000000	1.0409051936903
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=9.5; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (51) [Real Part]"
#----------------------------------------------------------
4.6000000000000	0.69399591528672
4.6700000000000	35.561435901494
4.7400000000000	11.141996786057
4.8100000000000	7.1335782557728
4.8800000000000	4.0910303714418
4.9500000000000	3.3016702627756
5.0200000000000	1.8823176925381
5.0900000000000	1.5213539647779
5.1600000000000	3.1353154132563
5.2300000000000	1.1239850955140
5.3000000000000	0.20962754084930
5.3700000000000	1.2372990978322
5.4400000000000	2.1377958299525
5.5100000000000	1.5740128859566
5.5800000000000	0.74131613387048
5.6500000000000	3.0178512923598
5.7200000000000	3.7544720089130
5.7900000000000	3.8043722206175
5.8600000000000	3.1129083313717
5.9300000000000	1.5410040450189
6.0000000000000	0.98219109298412
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=10; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
