#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	8.4968680206012
4.6700000000000	4.2554532870936
4.7400000000000	6.7049255158515
4.8100000000000	7.5793079106769
4.8800000000000	6.6768002055425
4.9500000000000	7.3846708630197
5.0200000000000	8.4425433153874
5.0900000000000	7.9124941022486
5.1600000000000	5.9249102756982
5.2300000000000	6.8215887831982
5.3000000000000	7.9059179747997
5.3700000000000	7.8331061582084
5.4400000000000	7.2249315177528
5.5100000000000	6.8186819745390
5.5800000000000	6.3874891210839
5.6500000000000	7.1288972634381
5.7200000000000	7.5652558404842
5.7900000000000	7.4378944224311
5.8600000000000	7.4918846756299
5.9300000000000	7.0086475060556
6.0000000000000	6.5173389128358
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (48) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7413012127677
4.6700000000000	4.5047061348214
4.7400000000000	7.7057010319415
4.8100000000000	8.0927197003404
4.8800000000000	6.9887120985972
4.9500000000000	7.6327236386836
5.0200000000000	8.5783029249363
5.0900000000000	8.1011151030145
5.1600000000000	6.3886466757333
5.2300000000000	7.2493521709459
5.3000000000000	8.2191692186995
5.3700000000000	8.0985928516401
5.4400000000000	7.4403203014914
5.5100000000000	7.2209452687987
5.5800000000000	6.8733271887997
5.6500000000000	7.5823708529877
5.7200000000000	7.9286251829085
5.7900000000000	7.7060597886392
5.8600000000000	7.7646855395396
5.9300000000000	7.5498571259279
6.0000000000000	7.1530614955082
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=8.5; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (49) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7731285940975
4.6700000000000	4.4658696955437
4.7400000000000	7.6353127439578
4.8100000000000	8.0669852850306
4.8800000000000	6.9761700331888
4.9500000000000	7.6206681702480
5.0200000000000	8.5728248727042
5.0900000000000	8.0959358106071
5.1600000000000	6.3637694128866
5.2300000000000	7.2230342452772
5.3000000000000	8.2055820944618
5.3700000000000	8.0947131375480
5.4400000000000	7.4401932607119
5.5100000000000	7.2014477752318
5.5800000000000	6.8502461325891
5.6500000000000	7.5555294988222
5.7200000000000	7.9089984072445
5.7900000000000	7.7006844434327
5.8600000000000	7.7618320217153
5.9300000000000	7.5170511703384
6.0000000000000	7.1095282498911
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=9; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (50) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7918840403017
4.6700000000000	4.4347031940877
4.7400000000000	7.5641688634326
4.8100000000000	8.0385906051604
4.8800000000000	6.9626204566281
4.9500000000000	7.6101797109064
5.0200000000000	8.5678229281321
5.0900000000000	8.0884510520066
5.1600000000000	6.3374494574214
5.2300000000000	7.1976829747027
5.3000000000000	8.1903556905926
5.3700000000000	8.0871882039077
5.4400000000000	7.4388583266197
5.5100000000000	7.1815287520402
5.5800000000000	6.8245110761334
5.6500000000000	7.5280314169324
5.7200000000000	7.8905535702910
5.7900000000000	7.6915725792100
5.8600000000000	7.7521156717637
5.9300000000000	7.4870126893289
6.0000000000000	7.0677088684871
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=9.5; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (51) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7952025497812
4.6700000000000	4.4078649057209
4.7400000000000	7.4884095175654
4.8100000000000	8.0068038486386
4.8800000000000	6.9451310624698
4.9500000000000	7.5964632134384
5.0200000000000	8.5617262570330
5.0900000000000	8.0800798048771
5.1600000000000	6.3087064253013
5.2300000000000	7.1696867888845
5.3000000000000	8.1724509378264
5.3700000000000	8.0770341562428
5.4400000000000	7.4340242088753
5.5100000000000	7.1581799040466
5.5800000000000	6.7958143977074
5.6500000000000	7.4992966692802
5.7200000000000	7.8703626881368
5.7900000000000	7.6775126459457
5.8600000000000	7.7372694401070
5.9300000000000	7.4609152066960
6.0000000000000	7.0299564021475
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=10; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (52) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7886888142897
4.6700000000000	4.3815925048418
4.7400000000000	7.4069930817738
4.8100000000000	7.9720860031612
4.8800000000000	6.9254299868901
4.9500000000000	7.5808876873478
5.0200000000000	8.5540219827098
5.0900000000000	8.0699653440262
5.1600000000000	6.2780236170856
5.2300000000000	7.1400869867787
5.3000000000000	8.1517841528849
5.3700000000000	8.0632334160674
5.4400000000000	7.4262668190333
5.5100000000000	7.1327278368229
5.5800000000000	6.7635566201417
