#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	-4.8910328294702
4.6700000000000	4.4317605012478
4.7400000000000	3.9562464655548
4.8100000000000	1.2925255883290
4.8800000000000	-5.2371294757577
4.9500000000000	-6.0467047054007
5.0200000000000	-10.105603154798
5.0900000000000	-12.130155177186
5.1600000000000	-7.2236165826208
5.2300000000000	-16.500107721672
5.3000000000000	-19.733894986228
5.3700000000000	-10.034475284472
5.4400000000000	-7.0298516074052
5.5100000000000	-9.2180009533418
5.5800000000000	-34.329141432345
5.6500000000000	-7.6080795222937
5.7200000000000	-4.3962639712586
5.7900000000000	-3.8485739393126
5.8600000000000	-4.5582242135617
5.9300000000000	-8.8801577740693
6.0000000000000	-26.537947421661
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8; probe2Diameter=1.3; probe2Distance=0; probe2Length=8; probeLength=8; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (32) [Real Part]"
#------------------------------------------------------------
4.6000000000000	-0.20045863439691
4.6700000000000	3.9750933235863
4.7400000000000	1.1848676558842
4.8100000000000	-0.80681767036761
4.8800000000000	-4.0469574122413
4.9500000000000	-7.7193142751606
5.0200000000000	-8.8638904532354
5.0900000000000	-11.948264393545
5.1600000000000	-10.597467525976
5.2300000000000	-9.8689928136776
5.3000000000000	-11.469760770639
5.3700000000000	-12.397340722138
5.4400000000000	-11.328407922250
5.5100000000000	-11.699862921545
5.5800000000000	-18.408170437935
5.6500000000000	-13.387205510418
5.7200000000000	-10.862434535000
5.7900000000000	-10.203254486140
5.8600000000000	-10.963132924150
5.9300000000000	-13.462548106570
6.0000000000000	-16.159758659082
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8.5; probe2Diameter=1.3; probe2Distance=0; probe2Length=8.5; probeLength=8.5; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (33) [Real Part]"
#------------------------------------------------------------
4.6000000000000	-0.36802939606731
4.6700000000000	4.0225573643860
4.7400000000000	1.3062118756849
4.8100000000000	-0.81416247402493
4.8800000000000	-3.9024695219998
