#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (1) [Real Part]"
#---------------------------------------------------------
4.6000000000000	3.7776330521341
4.6700000000000	39.871664155748
4.7400000000000	16.086471981089
4.8100000000000	9.1963406862254
4.8800000000000	4.5054185617153
4.9500000000000	3.7581862039309
5.0200000000000	2.0628669913150
5.0900000000000	1.7344121603105
5.1600000000000	3.8867029602686
5.2300000000000	1.1869541629444
5.3000000000000	0.72127962550285
5.3700000000000	2.2327873496896
5.4400000000000	3.4090257956121
5.5100000000000	2.7647543835042
5.5800000000000	0.15996489487369
5.6500000000000	3.2205588912251
5.7200000000000	4.4796942987103
5.7900000000000	4.8601412409384
5.8600000000000	4.4322171327697
5.9300000000000	2.8130387605824
6.0000000000000	0.38650619843916
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8; probe2Diameter=1.3; probe2Distance=0; probe2Length=8; probeLength=8; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (32) [Real Part]"
#----------------------------------------------------------
4.6000000000000	6.8854446296156
4.6700000000000	29.442403105730
4.7400000000000	8.8238398802280
4.8100000000000	6.6495375311721
4.8800000000000	5.4251734345220
4.9500000000000	3.1014621435173
5.0200000000000	2.4113054425573
5.0900000000000	1.8174353790786
5.1600000000000	2.6683270565200
5.2300000000000	2.6322987216182
5.3000000000000	1.9312759540123
5.3700000000000	1.7941850893806
5.4400000000000	2.2406272163644
5.5100000000000	2.1309512581798
5.5800000000000	1.0241446268713
5.6500000000000	1.6784196924140
5.7200000000000	2.2164540641591
5.7900000000000	2.4662559333830
5.8600000000000	2.1756414248113
5.9300000000000	1.6737572351321
6.0000000000000	1.3421147355852
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8.5; probe2Diameter=1.3; probe2Distance=0; probe2Length=8.5; probeLength=8.5; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (33) [Real Part]"
#----------------------------------------------------------
4.6000000000000	6.6844630289846
4.6700000000000	30.336247043079
4.7400000000000	9.0353777164589
4.8100000000000	6.6464465147571
4.8800000000000	5.4936812428195
4.9500000000000	3.0935466988711
5.0200000000000	2.3377375969230
5.0900000000000	1.6371847888561
5.1600000000000	2.7257743151223
5.2300000000000	2.5238731027420
5.3000000000000	1.7696016952370
5.3700000000000	1.7825216308040
5.4400000000000	2.4305604290339
5.5100000000000	2.2894408766902
5.5800000000000	0.93655443575526
5.6500000000000	1.8593635146030
5.7200000000000	2.5656734201485
5.7900000000000	2.8605382538274
5.8600000000000	2.4754831674938
5.9300000000000	1.8828393420395
6.0000000000000	1.2311173751910
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=9; probe2Diameter=1.3; probe2Distance=0; probe2Length=9; probeLength=9; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (34) [Real Part]"
#----------------------------------------------------------
4.6000000000000	5.7134078646915
4.6700000000000	29.223353836975
4.7400000000000	9.6077627392400
4.8100000000000	6.9798009854486
4.8800000000000	5.5133252846982
4.9500000000000	3.0860545263298
5.0200000000000	2.2682794772741
5.0900000000000	1.4560142751270
5.1600000000000	2.8440678539560
5.2300000000000	2.3373596541948
5.3000000000000	1.5212520621740
5.3700000000000	1.7746110656992
5.4400000000000	2.6706453748970
5.5100000000000	2.4735780695780
5.5800000000000	0.78428003284291
5.6500000000000	2.1142151530362
5.7200000000000	3.0386891657352
5.7900000000000	3.3659821882028
5.8600000000000	2.9512392530810
5.9300000000000	2.1129381025957
6.0000000000000	1.0263239901215
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=9.5; probe2Diameter=1.3; probe2Distance=0; probe2Length=9.5; probeLength=9.5; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (35) [Real Part]"
#----------------------------------------------------------
4.6000000000000	4.6918851395342
4.6700000000000	29.867940439961
4.7400000000000	9.9446059570675
4.8100000000000	7.2145757202679
4.8800000000000	5.3612275427397
4.9500000000000	3.0397162996531
5.0200000000000	2.1193105276374
5.0900000000000	1.2630643227083
5.1600000000000	2.9842505266947
5.2300000000000	2.1571057136598
5.3000000000000	1.2801242884097
5.3700000000000	1.8387086512124
5.4400000000000	2.9181797356061
5.5100000000000	2.5995471216753
5.5800000000000	0.68263791908116
5.6500000000000	2.3530192831894
5.7200000000000	3.4336035545503
5.7900000000000	3.7310404689368
5.8600000000000	3.2942022533534
5.9300000000000	2.1774994213811
6.0000000000000	0.87984797342467
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=10; probe2Diameter=1.3; probe2Distance=0; probe2Length=10; probeLength=10; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
