#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	8.4968680206012
4.6700000000000	4.2554532870936
4.7400000000000	6.7049255158515
4.8100000000000	7.5793079106769
4.8800000000000	6.6768002055425
4.9500000000000	7.3846708630197
5.0200000000000	8.4425433153874
5.0900000000000	7.9124941022486
5.1600000000000	5.9249102756982
5.2300000000000	6.8215887831982
5.3000000000000	7.9059179747997
5.3700000000000	7.8331061582084
5.4400000000000	7.2249315177528
5.5100000000000	6.8186819745390
5.5800000000000	6.3874891210839
5.6500000000000	7.1288972634381
5.7200000000000	7.5652558404842
5.7900000000000	7.4378944224311
5.8600000000000	7.4918846756299
5.9300000000000	7.0086475060556
6.0000000000000	6.5173389128358
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8; probe2Diameter=1.3; probe2Distance=0; probe2Length=8; probeLength=8; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (32) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.2766750344777
4.6700000000000	4.5610825045863
4.7400000000000	7.7736559671436
4.8100000000000	7.9445183299340
4.8800000000000	6.3377864023516
4.9500000000000	7.3378634467479
5.0200000000000	8.3434889090959
5.0900000000000	7.6910586980810
5.1600000000000	5.7425936656539
5.2300000000000	6.5873325509713
5.3000000000000	7.6459425959240
5.3700000000000	7.3530169216015
5.4400000000000	6.5090687777577
5.5100000000000	6.5689717596190
5.5800000000000	6.1915051995057
5.6500000000000	6.9386218487278
5.7200000000000	7.0682387614560
5.7900000000000	6.8109439413110
5.8600000000000	7.1272258763388
5.9300000000000	6.8872711813470
6.0000000000000	6.0985884073006
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=8.5; probe2Diameter=1.3; probe2Distance=0; probe2Length=8.5; probeLength=8.5; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (33) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.3419705448803
4.6700000000000	4.5511856738774
4.7400000000000	7.7214507767285
4.8100000000000	7.9408466914383
4.8800000000000	6.3801274220523
4.9500000000000	7.3589555694733
5.0200000000000	8.3383405901436
5.0900000000000	7.7121190776596
5.1600000000000	5.7837837478516
5.2300000000000	6.6035162798257
5.3000000000000	7.6638994577114
5.3700000000000	7.3892533018764
5.4400000000000	6.5902579248122
5.5100000000000	6.6188964443796
5.5800000000000	6.2095446087461
5.6500000000000	6.9513279576743
5.7200000000000	7.1115802400553
5.7900000000000	6.9091807651981
5.8600000000000	7.2152289283799
5.9300000000000	6.9315820409676
6.0000000000000	6.1535132556378
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=9; probe2Diameter=1.3; probe2Distance=0; probe2Length=9; probeLength=9; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (34) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.5160694445724
4.6700000000000	4.5427005846808
4.7400000000000	7.6309481865195
4.8100000000000	7.8882021334693
4.8800000000000	6.4243383845371
4.9500000000000	7.3556180027046
5.0200000000000	8.3410358568315
5.0900000000000	7.7680020192050
5.1600000000000	5.8070005157192
5.2300000000000	6.6409582244016
5.3000000000000	7.6945874290048
5.3700000000000	7.4611189756530
5.4400000000000	6.7256749325536
5.5100000000000	6.6813443088129
5.5800000000000	6.2347298693316
5.6500000000000	6.9694376870072
5.7200000000000	7.1812121870916
5.7900000000000	7.0243851277975
5.8600000000000	7.3105360963663
5.9300000000000	6.9964255144190
6.0000000000000	6.1942671522591
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=9.5; probe2Diameter=1.3; probe2Distance=0; probe2Length=9.5; probeLength=9.5; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (35) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.6325914912156
4.6700000000000	4.5378024577941
4.7400000000000	7.5625791972598
4.8100000000000	7.8547278553509
4.8800000000000	6.4523175099684
4.9500000000000	7.4105920022352
5.0200000000000	8.3566903056112
5.0900000000000	7.7755701735156
5.1600000000000	5.8387702564609
5.2300000000000	6.6751763647417
5.3000000000000	7.7228906097672
5.3700000000000	7.5011142160165
5.4400000000000	6.8268088112502
5.5100000000000	6.7214563273108
5.5800000000000	6.2551356873370
5.6500000000000	6.9806291290899
5.7200000000000	7.2431751559605
5.7900000000000	7.1028992509941
5.8600000000000	7.3949268420948
5.9300000000000	6.9557852978101
6.0000000000000	6.2123487956409
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=10; probe2Diameter=1.3; probe2Distance=0; probe2Length=10; probeLength=10; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (36) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.7007562331708
4.6700000000000	4.4261631015810
4.7400000000000	7.4347146987014
4.8100000000000	7.7875797216801
4.8800000000000	6.5052173328881
4.9500000000000	7.3874652516496
5.0200000000000	8.3751595571913
5.0900000000000	7.8025647293932
5.1600000000000	5.8714902064796
5.2300000000000	6.6947169723096
5.3000000000000	7.7627656070824
5.3700000000000	7.5794094282277
5.4400000000000	6.9416882175041
5.5100000000000	6.7610478501839
5.5800000000000	6.2770915113279
