#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=64; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (77) [Real Part]"
#------------------------------------------------------------
4.6000000000000	5.5514160512971
4.6700000000000	5.7609805709162
4.7400000000000	8.2854992567066
4.8100000000000	7.8968428135071
4.8800000000000	7.1967862066010
4.9500000000000	7.3596947814220
5.0200000000000	6.8062259661208
5.0900000000000	6.6756160398046
5.1600000000000	7.3583658357350
5.2300000000000	7.3709016707721
5.3000000000000	6.3884701389882
5.3700000000000	5.2985542164536
5.4400000000000	5.2899775713494
5.5100000000000	5.6294956908809
5.5800000000000	6.2110286833656
5.6500000000000	6.7878254187961
5.7200000000000	7.1630313493955
5.7900000000000	7.2574407419537
5.8600000000000	7.0264745103044
5.9300000000000	6.3965024811845
6.0000000000000	5.3101469131330
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=66; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight RHCP (Port 1) (78) [Real Part]"
#------------------------------------------------------------
4.6000000000000	5.6654776761800
