#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=64; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (77) [Real Part]"
#------------------------------------------------------------
4.6000000000000	5.0196635602920
4.6700000000000	4.4530130675795
4.7400000000000	-6.5352811077872
4.8100000000000	-16.778251929440
4.8800000000000	-3.2203152765547
4.9500000000000	0.37178502119976
5.0200000000000	0.94922706608320
5.0900000000000	-0.84163603174446
5.1600000000000	-3.8581413694768
5.2300000000000	-4.7518456732696
5.3000000000000	-3.1133427698109
5.3700000000000	0.44008555003824
5.4400000000000	1.9491328102034
5.5100000000000	1.8225501545093
5.5800000000000	0.92564762835651
5.6500000000000	-0.11283550823685
5.7200000000000	-0.71952849220966
5.7900000000000	-1.1421984208292
5.8600000000000	-1.3693534039016
5.9300000000000	-1.9521733939985
6.0000000000000	-1.5211644445548
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=66; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (78) [Real Part]"
#------------------------------------------------------------
4.6000000000000	4.9143937822236
4.6700000000000	4.5160796231426
4.7400000000000	-6.1183838086811
4.8100000000000	-18.340276567337
4.8800000000000	-3.3432739127949
4.9500000000000	-0.069539471153569
5.0200000000000	0.42873560573220
5.0900000000000	-1.8757996238457
5.1600000000000	-5.0799835873728
5.2300000000000	-5.5723898026623
5.3000000000000	-2.1811429732233
5.3700000000000	1.0778567979568
5.4400000000000	2.0190203546051
5.5100000000000	1.5772835355219
5.5800000000000	0.48936637581363
5.6500000000000	-0.52926138383983
5.7200000000000	-1.0500001607836
5.7900000000000	-1.4760444680817
5.8600000000000	-2.0267711157068
5.9300000000000	-1.9820230351287
6.0000000000000	-0.94776908515239
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=68; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (79) [Real Part]"
#------------------------------------------------------------
4.6000000000000	4.8655354254574
4.6700000000000	4.5769871074685
4.7400000000000	-5.5306268646692
4.8100000000000	-20.098163208039
4.8800000000000	-3.6973355983452
4.9500000000000	-0.63952660356987
5.0200000000000	-0.16884593593563
5.0900000000000	-3.0957205660930
5.1600000000000	-6.4219383310898
5.2300000000000	-5.7326460558321
5.3000000000000	-1.1007605515431
5.3700000000000	1.4952513933655
5.4400000000000	1.9528731383226
5.5100000000000	1.2374596977308
5.5800000000000	-0.0079542212393460
5.6500000000000	-0.96976168943320
5.7200000000000	-1.4699832699438
5.7900000000000	-1.9990847216535
5.8600000000000	-2.5960086887827
5.9300000000000	-1.5756376764296
6.0000000000000	-0.40522163415414
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=70; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 1) (80) [Real Part]"
#------------------------------------------------------------
4.6000000000000	4.9704844000820
4.6700000000000	4.5330898028922
4.7400000000000	-4.6539809707203
4.8100000000000	-20.267292792162
4.8800000000000	-4.3027693395421
4.9500000000000	-1.1841805179033
5.0200000000000	-0.85028336485414
5.0900000000000	-4.3869041673796
