#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=64; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (77) [Real Part]"
#----------------------------------------------------------
4.6000000000000	30.285407634640
4.6700000000000	22.481338688465
4.7400000000000	3.1889341695398
4.8100000000000	1.0152748866243
4.8800000000000	5.4036666714887
4.9500000000000	8.3615075168643
5.0200000000000	9.7640435961720
5.0900000000000	7.7953493228690
5.1600000000000	4.9015631291628
5.2300000000000	4.3937133693084
5.3000000000000	6.0511482992067
5.3700000000000	11.289319596174
5.4400000000000	14.425927680975
5.5100000000000	13.322861166981
5.5800000000000	10.597731307825
5.6500000000000	8.4598258843990
5.7200000000000	7.4325882506024
5.7900000000000	6.9539144348850
5.8600000000000	6.9573032761133
5.9300000000000	6.9993945608158
6.0000000000000	8.5390463410422
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=66; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 1) (78) [Real Part]"
#----------------------------------------------------------
4.6000000000000	27.288527002960
4.6700000000000	22.832100559299
4.7400000000000	3.3538347224964
4.8100000000000	0.85265216903449
4.8800000000000	5.2278586133712
4.9500000000000	7.6943435068826
5.0200000000000	9.0332940883084
5.0900000000000	6.7085508532234
5.1600000000000	4.2038455057107
5.2300000000000	4.0765470808930
5.3000000000000	7.1656792127297
5.3700000000000	12.447667460732
5.4400000000000	14.114651771829
5.5100000000000	12.286068849734
5.5800000000000	9.5865884322307
5.6500000000000	7.7617596021422
5.7200000000000	6.9847403453482
5.7900000000000	6.6356128058234
5.8600000000000	6.5534414636515
5.9300000000000	7.4681929920799
6.0000000000000	9.4032900454581
