#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (1) [Real Part]"
#---------------------------------------------------------
4.6000000000000	3.7776330521341
4.6700000000000	39.871664155748
4.7400000000000	16.086471981089
4.8100000000000	9.1963406862254
4.8800000000000	4.5054185617153
4.9500000000000	3.7581862039309
5.0200000000000	2.0628669913150
5.0900000000000	1.7344121603105
5.1600000000000	3.8867029602686
5.2300000000000	1.1869541629444
5.3000000000000	0.72127962550285
5.3700000000000	2.2327873496896
5.4400000000000	3.4090257956121
5.5100000000000	2.7647543835042
5.5800000000000	0.15996489487369
5.6500000000000	3.2205588912251
5.7200000000000	4.4796942987103
5.7900000000000	4.8601412409384
5.8600000000000	4.4322171327697
5.9300000000000	2.8130387605824
6.0000000000000	0.38650619843916
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=14; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (12) [Real Part]"
#----------------------------------------------------------
4.6000000000000	22.234218057045
4.6700000000000	9.6827535755860
4.7400000000000	9.9889303161378
4.8100000000000	16.290894493692
4.8800000000000	23.051320067464
4.9500000000000	12.542071653868
5.0200000000000	11.568524880000
5.0900000000000	11.878906360260
5.1600000000000	19.405309961908
5.2300000000000	17.370261622636
5.3000000000000	13.067263942722
5.3700000000000	12.340418155661
5.4400000000000	12.778627317325
5.5100000000000	16.217426272416
5.5800000000000	19.064714133634
5.6500000000000	13.256944082388
5.7200000000000	11.168387035306
5.7900000000000	10.948550065414
5.8600000000000	11.447369080617
5.9300000000000	13.796283437165
6.0000000000000	17.137392753618
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=16; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (13) [Real Part]"
#----------------------------------------------------------
4.6000000000000	5.0507507090072
4.6700000000000	12.072476614109
4.7400000000000	5.9895741953039
4.8100000000000	8.5013195613139
4.8800000000000	15.898266807955
4.9500000000000	12.688783085774
5.0200000000000	8.4255028027295
5.0900000000000	7.8322627732114
5.1600000000000	12.619234016932
5.2300000000000	15.518330460962
5.3000000000000	11.719789482298
5.3700000000000	9.5875145564184
5.4400000000000	9.4440243728136
5.5100000000000	11.894019349311
5.5800000000000	16.717079664404
5.6500000000000	12.529006213442
5.7200000000000	9.4795279702194
5.7900000000000	8.5739032496065
5.8600000000000	8.6158070820576
5.9300000000000	10.425835679111
6.0000000000000	15.197500367668
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=18; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (14) [Real Part]"
#----------------------------------------------------------
4.6000000000000	7.4622198195906
4.6700000000000	3.6849780188347
4.7400000000000	7.4501416569505
4.8100000000000	3.1586786111813
4.8800000000000	8.7421790844785
4.9500000000000	10.972229481597
5.0200000000000	7.3804780381858
5.0900000000000	4.7047554525872
5.1600000000000	7.6630572484720
5.2300000000000	11.283676687851
5.3000000000000	10.516884760030
5.3700000000000	7.7771247293151
5.4400000000000	6.6588633324702
5.5100000000000	7.9821603275530
5.5800000000000	12.677863387766
5.6500000000000	11.468487123683
5.7200000000000	8.3848384803733
5.7900000000000	6.5312287813250
5.8600000000000	6.0727232836119
5.9300000000000	7.3765879548682
6.0000000000000	11.663555012815
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=20; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (15) [Real Part]"
#----------------------------------------------------------
4.6000000000000	25.782134217405
4.6700000000000	4.0814964083622
4.7400000000000	1.6511258051681
4.8100000000000	2.6173922856132
4.8800000000000	3.9033531041647
4.9500000000000	5.6755408860996
5.0200000000000	6.6647927940203
5.0900000000000	3.3195595352743
5.1600000000000	3.5675060896460
5.2300000000000	6.9359686591625
5.3000000000000	7.8802000757438
5.3700000000000	6.6958697356333
5.4400000000000	4.5965231120512
5.5100000000000	4.5711268573197
5.5800000000000	8.5242739697586
5.6500000000000	9.3721222783988
5.7200000000000	7.5245621946636
5.7900000000000	5.2334225316962
5.8600000000000	3.9386063100575
5.9300000000000	4.2222803828631
6.0000000000000	8.0458072288187
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=22; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight AR (Port 2) (16) [Real Part]"
#----------------------------------------------------------
4.6000000000000	13.906532371978
