#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	8.4968681349328
4.6700000000000	4.2554525243894
4.7400000000000	6.7049279598343
4.8100000000000	7.5793080070743
4.8800000000000	6.6767994539708
4.9500000000000	7.3846682988589
5.0200000000000	8.4425444288316
5.0900000000000	7.9124944897205
5.1600000000000	5.9249121172107
5.2300000000000	6.8215854298527
5.3000000000000	7.9059180927261
5.3700000000000	7.8331099413741
5.4400000000000	7.2249326560280
5.5100000000000	6.8186818448766
5.5800000000000	6.3874908907782
5.6500000000000	7.1288961111587
5.7200000000000	7.5652514494509
5.7900000000000	7.4378949471782
5.8600000000000	7.4918822648829
5.9300000000000	7.0086476472298
6.0000000000000	6.5173372649346
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=30; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (131) [Real Part]"
#-------------------------------------------------------------
4.6000000000000	8.5768239224019
4.6700000000000	8.6968357498618
4.7400000000000	8.2621463604071
4.8100000000000	8.6799028440484
4.8800000000000	6.4232227547058
4.9500000000000	8.0488498733747
5.0200000000000	6.2387918606405
5.0900000000000	5.5707729573828
5.1600000000000	7.2523773418597
5.2300000000000	7.4181754703359
5.3000000000000	6.7848581058088
5.3700000000000	6.1793017403395
5.4400000000000	5.8090702505982
5.5100000000000	6.0858746611932
5.5800000000000	6.9924540020501
5.6500000000000	7.2053178524745
5.7200000000000	7.1985404057616
5.7900000000000	7.1222778713860
5.8600000000000	6.8995178821711
5.9300000000000	5.7243138255811
6.0000000000000	6.0860267795653
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=40; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (132) [Real Part]"
#-------------------------------------------------------------
4.6000000000000	8.7867735594392
4.6700000000000	8.5563179962748
4.7400000000000	8.5136057446722
4.8100000000000	7.4611752772744
4.8800000000000	6.7528975787118
4.9500000000000	5.9633141995099
5.0200000000000	4.4704733720948
5.0900000000000	6.9193599869051
5.1600000000000	7.1847377390989
5.2300000000000	6.4372902039746
5.3000000000000	6.0082318339390
5.3700000000000	5.8033275721720
5.4400000000000	6.8927737023590
5.5100000000000	7.2578926294474
