#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (1) [Real Part]"
#-----------------------------------------------------------
4.6000000000000	8.4968681349328
4.6700000000000	4.2554525243894
4.7400000000000	6.7049279598343
4.8100000000000	7.5793080070743
4.8800000000000	6.6767994539708
4.9500000000000	7.3846682988589
5.0200000000000	8.4425444288316
5.0900000000000	7.9124944897205
5.1600000000000	5.9249121172107
5.2300000000000	6.8215854298527
5.3000000000000	7.9059180927261
5.3700000000000	7.8331099413741
5.4400000000000	7.2249326560280
5.5100000000000	6.8186818448766
5.5800000000000	6.3874908907782
5.6500000000000	7.1288961111587
5.7200000000000	7.5652514494509
5.7900000000000	7.4378949471782
5.8600000000000	7.4918822648829
5.9300000000000	7.0086476472298
6.0000000000000	6.5173372649346
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=35; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (22) [Real Part]"
#------------------------------------------------------------
4.6000000000000	7.7351841319140
4.6700000000000	4.3625946503890
4.7400000000000	7.6136760779655
4.8100000000000	7.9359835891427
4.8800000000000	4.3990532423262
4.9500000000000	7.8867456642081
5.0200000000000	8.2503925194224
5.0900000000000	7.1703102752817
5.1600000000000	6.0507159788044
5.2300000000000	6.9812106907716
5.3000000000000	7.7298788967552
5.3700000000000	7.4614929589375
5.4400000000000	7.1088561481596
5.5100000000000	6.9659333591458
5.5800000000000	6.3502382099437
5.6500000000000	6.9325710810964
5.7200000000000	7.3831579379050
5.7900000000000	7.5512316857589
5.8600000000000	7.7890348161025
5.9300000000000	7.4612841079291
6.0000000000000	6.2211059572787
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=37; chamferWidth=24; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=134; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Frequency / GHz"	"Boresight LHCP (Port 2) (23) [Real Part]"
#------------------------------------------------------------
4.6000000000000	8.0127766578988
4.6700000000000	4.1530170008394
4.7400000000000	7.2930475369331
4.8100000000000	7.8399989561868
4.8800000000000	5.1262386090918
4.9500000000000	7.7703309240728
5.0200000000000	8.3442493228108
5.0900000000000	7.4231134480774
5.1600000000000	5.9482008540485
5.2300000000000	6.9325433559973
5.3000000000000	7.8003822079227
5.3700000000000	7.5878862076193
5.4400000000000	7.1276240334381
5.5100000000000	6.9307946956106
